Ullage  (cm.),Tank,-1,0,1,2,3,4
945,1S,6478.9,6475.1,6471.2,6467.2,6463.2,6459.1
950,1S,6453.3,6449.4,6445.5,6441.6,6437.5,6433.4
955,1S,6427.6,6423.8,6419.9,6415.9,6411.9,6407.8
960,1S,6401.9,6398.1,6394.2,6390.2,6386.2,6382.1
965,1S,6376.3,6372.5,6368.6,6364.6,6360.5,6356.4
970,1S,6350.6,6346.8,6342.9,6338.9,6334.9,6330.8
975,1S,6325,6321.1,6317.2,6313.2,6309.2,6305.1
980,1S,6299.3,6295.5,6291.6,6287.6,6283.5,6279.4
985,1S,6273.6,6269.8,6265.9,6261.9,6257.9,6253.8
990,1S,6248,6244.1,6240.2,6236.3,6232.2,6228.1
995,1S,6222.3,6218.5,6214.6,6210.6,6206.5,6202.4
1000,1S,6196.6,6192.8,6188.9,6184.9,6180.9,6176.8
1005,1S,6171,6167.1,6163.2,6159.3,6155.2,6151.1
1010,1S,6145.3,6141.5,6137.6,6133.6,6129.5,6125.4
1015,1S,6119.6,6115.8,6111.9,6107.9,6103.9,6099.7
1020,1S,6094,6090.1,6086.2,6082.3,6078.2,6074.1
1025,1S,6068.3,6064.5,6060.6,6056.6,6052.5,6048.4
1030,1S,6042.6,6038.8,6034.9,6030.9,6026.9,6022.7
1035,1S,6017,6013.2,6009.3,6005.3,6001.2,5997.1
1040,1S,5991.3,5987.5,5983.6,5979.6,5975.5,5971.4
1045,1S,5965.7,5961.8,5957.9,5953.9,5949.9,5945.7
1050,1S,5940,5936.2,5932.3,5928.3,5924.2,5920.1
1055,1S,5914.3,5910.5,5906.6,5902.6,5898.6,5894.4
1060,1S,5888.7,5884.8,5880.9,5876.9,5872.9,5868.7
1065,1S,5863,5859.2,5855.3,5851.3,5847.2,5843.1
1070,1S,5837.3,5833.5,5829.6,5825.6,5821.6,5817.4
1075,1S,5811.7,5807.8,5803.9,5800,5795.9,5791.7
1080,1S,5786,5782.2,5778.3,5774.3,5770.2,5766.1
1085,1S,5760.3,5756.5,5752.6,5748.6,5744.6,5740.4
1090,1S,5734.7,5730.8,5726.9,5723,5718.9,5714.7
1095,1S,5709,5705.2,5701.3,5697.3,5693.2,5689.1
1100,1S,5683.3,5679.5,5675.6,5671.6,5667.6,5663.4
1105,1S,5657.7,5653.9,5650,5646,5641.9,5637.7
1110,1S,5632,5628.2,5624.3,5620.3,5616.2,5612.1
1115,1S,5606.4,5602.5,5598.6,5594.6,5590.6,5586.4
1120,1S,5580.7,5576.9,5573,5569,5564.9,5560.7
1125,1S,5555,5551.2,5547.3,5543.3,5539.2,5535.1
1130,1S,5529.4,5525.5,5521.6,5517.6,5513.6,5509.4
1135,1S,5503.7,5499.9,5496,5492,5487.9,5483.7
1140,1S,5478,5474.2,5470.3,5466.3,5462.2,5458.1
1145,1S,5452.4,5448.5,5444.6,5440.6,5436.6,5432.4
1150,1S,5426.7,5422.9,5419,5415,5410.9,5406.7
1155,1S,5401,5397.2,5393.3,5389.3,5385.2,5381.1
1160,1S,5375.4,5371.6,5367.6,5363.6,5359.6,5355.4
1165,1S,5349.7,5345.9,5342,5338,5333.9,5329.7
1170,1S,5324,5320.2,5316.3,5312.3,5308.2,5304.1
1175,1S,5298.4,5294.6,5290.6,5286.7,5282.6,5278.4
1180,1S,5272.7,5268.9,5265,5261,5256.9,5252.7
1185,1S,5247.1,5243.2,5239.3,5235.3,5231.2,5227.1
1190,1S,5221.4,5217.6,5213.7,5209.7,5205.6,5201.4
1195,1S,5195.7,5191.9,5188,5184,5179.9,5175.7
1200,1S,5170.1,5166.2,5162.3,5158.3,5154.2,5150.1
1205,1S,5144.4,5140.6,5136.7,5132.7,5128.6,5124.4
1210,1S,5118.7,5114.9,5111,5107,5102.9,5098.7
1215,1S,5093.1,5089.2,5085.3,5081.3,5077.2,5073.1
1220,1S,5067.4,5063.6,5059.7,5055.7,5051.6,5047.4
1225,1S,5041.7,5037.9,5034,5030,5025.9,5021.7
1230,1S,5016.1,5012.3,5008.3,5004.3,5000.2,4996.1
1235,1S,4990.4,4986.6,4982.7,4978.7,4974.6,4970.4
1240,1S,4964.7,4960.9,4957,4953,4948.9,4944.7
1245,1S,4939.1,4935.3,4931.4,4927.3,4923.3,4919.1
1250,1S,4913.4,4909.6,4905.7,4901.7,4897.6,4893.4
1255,1S,4887.8,4883.9,4880,4876,4871.9,4867.7
1260,1S,4862.1,4858.3,4854.4,4850.4,4846.3,4842.1
1265,1S,4836.4,4832.6,4828.7,4824.7,4820.6,4816.4
1270,1S,4810.8,4806.9,4803,4799,4794.9,4790.7
1275,1S,4785.1,4781.3,4777.4,4773.4,4769.3,4765.1
1280,1S,4759.4,4755.6,4751.7,4747.7,4743.6,4739.4
1285,1S,4733.8,4729.9,4726,4722,4717.9,4713.7
1290,1S,4708.1,4704.3,4700.4,4696.4,4692.3,4688.1
1295,1S,4682.4,4678.6,4674.7,4670.7,4666.6,4662.4
1300,1S,4656.8,4653,4649,4645,4640.9,4636.7
1305,1S,4631.1,4627.3,4623.4,4619.4,4615.3,4611.1
1310,1S,4605.4,4601.6,4597.7,4593.7,4589.6,4585.4
1315,1S,4579.8,4576,4572,4568,4563.9,4559.7
1320,1S,4554.1,4550.3,4546.4,4542.4,4538.3,4534.1
1325,1S,4528.5,4524.6,4520.7,4516.7,4512.6,4508.4
1330,1S,4502.8,4499,4495.1,4491,4486.9,4482.7
1335,1S,4477.1,4473.3,4469.4,4465.4,4461.3,4457.1
1340,1S,4451.5,4447.6,4443.7,4439.7,4435.6,4431.4
1345,1S,4425.8,4422,4418.1,4414,4409.9,4405.7
1350,1S,4400.1,4396.3,4392.4,4388.4,4384.3,4380.1
1355,1S,4374.5,4370.6,4366.7,4362.7,4358.6,4354.4
1360,1S,4348.8,4345,4341.1,4337.1,4332.9,4328.7
1365,1S,4323.1,4319.3,4315.4,4311.4,4307.3,4303.1
1370,1S,4297.5,4293.7,4289.7,4285.7,4281.6,4277.4
1375,1S,4271.8,4268,4264.1,4260.1,4255.9,4251.7
1380,1S,4246.1,4242.3,4238.4,4234.4,4230.3,4226.1
1385,1S,4220.5,4216.7,4212.7,4208.7,4204.6,4200.4
1390,1S,4194.8,4191,4187.1,4183.1,4178.9,4174.7
1395,1S,4169.2,4165.3,4161.4,4157.4,4153.3,4149.1
1400,1S,4143.5,4139.7,4135.8,4131.7,4127.6,4123.4
1405,1S,4117.8,4114,4110.1,4106.1,4101.9,4097.7
1410,1S,4092.2,4088.3,4084.4,4080.4,4076.3,4072
1415,1S,4066.5,4062.7,4058.8,4054.7,4050.6,4046.4
1420,1S,4040.8,4037,4033.1,4029.1,4024.9,4020.7
1425,1S,4015.2,4011.4,4007.4,4003.4,3999.3,3995
1430,1S,3989.5,3985.7,3981.8,3977.7,3973.6,3969.4
1435,1S,3963.8,3960,3956.1,3952.1,3948,3943.7
1440,1S,3938.2,3934.4,3930.4,3926.4,3922.3,3918
1445,1S,3912.5,3908.7,3904.8,3900.8,3896.6,3892.4
1450,1S,3886.8,3883,3879.1,3875.1,3871,3866.7
1455,1S,3861.2,3857.4,3853.4,3849.4,3845.3,3841
1460,1S,3835.5,3831.7,3827.8,3823.8,3819.6,3815.4
1465,1S,3809.9,3806,3802.1,3798.1,3794,3789.7
1470,1S,3784.2,3780.4,3776.5,3772.4,3768.3,3764
1475,1S,3758.5,3754.7,3750.8,3746.8,3742.6,3738.4
1480,1S,3732.9,3729,3725.1,3721.1,3717,3712.7
1485,1S,3707.2,3703.4,3699.5,3695.4,3691.3,3687
1490,1S,3681.5,3677.7,3673.8,3669.8,3665.6,3661.4
1495,1S,3655.9,3652.1,3648.1,3644.1,3640,3635.7
1500,1S,3630.2,3626.4,3622.5,3618.4,3614.3,3610
1505,1S,3604.5,3600.7,3596.8,3592.8,3588.6,3584.4
1510,1S,3578.9,3575.1,3571.1,3567.1,3563,3558.7
1515,1S,3553.2,3549.4,3545.5,3541.4,3537.3,3533
1520,1S,3527.5,3523.7,3519.8,3515.8,3511.6,3507.4
1525,1S,3501.9,3498.1,3494.1,3490.1,3486,3481.7
1530,1S,3476.2,3472.4,3468.5,3464.4,3460.3,3456
1535,1S,3450.6,3446.7,3442.8,3438.8,3434.6,3430.4
1540,1S,3424.9,3421.1,3417.2,3413.1,3409,3404.7
1545,1S,3399.2,3395.4,3391.5,3387.5,3383.3,3379
1550,1S,3373.6,3369.7,3365.8,3361.8,3357.6,3353.4
1555,1S,3347.9,3344.1,3340.2,3336.1,3332,3327.7
1560,1S,3322.2,3318.4,3314.5,3310.5,3306.3,3302
1565,1S,3296.6,3292.8,3288.8,3284.8,3280.6,3276.4
1570,1S,3270.9,3267.1,3263.2,3259.1,3255,3250.7
1575,1S,3245.2,3241.4,3237.5,3233.5,3229.3,3225
1580,1S,3219.6,3215.8,3211.8,3207.8,3203.6,3199.4
1585,1S,3193.9,3190.1,3186.2,3182.1,3178,3173.7
1590,1S,3168.2,3164.4,3160.5,3156.5,3152.3,3148
1595,1S,3142.6,3138.8,3134.8,3130.8,3126.6,3122.4
1600,1S,3116.9,3113.1,3109.2,3105.1,3101,3096.7
1605,1S,3091.3,3087.4,3083.5,3079.5,3075.3,3071
1610,1S,3065.6,3061.8,3057.9,3053.8,3049.6,3045.4
1615,1S,3039.9,3036.1,3032.2,3028.1,3024,3019.7
1620,1S,3014.3,3010.5,3006.5,3002.5,2998.3,2994
1625,1S,2988.6,2984.8,2980.9,2976.8,2972.6,2968.4
1630,1S,2962.9,2959.1,2955.2,2951.2,2947,2942.7
1635,1S,2937.3,2933.5,2929.5,2925.5,2921.3,2917
1640,1S,2911.6,2907.8,2903.9,2899.8,2895.7,2891.4
1645,1S,2885.9,2882.1,2878.2,2874.2,2870,2865.7
1650,1S,2860.3,2856.5,2852.5,2848.5,2844.3,2840
1655,1S,2834.6,2830.8,2826.9,2822.8,2818.7,2814.4
1660,1S,2808.9,2805.1,2801.2,2797.2,2793,2788.7
1665,1S,2783.3,2779.5,2775.5,2771.5,2767.3,2763
1670,1S,2757.6,2753.8,2749.9,2745.8,2741.7,2737.4
1675,1S,2731.9,2728.1,2724.2,2720.2,2716,2711.7
1680,1S,2706.3,2702.5,2698.6,2694.5,2690.3,2686
1685,1S,2680.6,2676.8,2672.9,2668.8,2664.7,2660.4
1690,1S,2655,2651.2,2647.2,2643.2,2639,2634.7
1695,1S,2629.3,2625.5,2621.6,2617.5,2613.3,2609
1700,1S,2603.6,2599.8,2595.9,2591.8,2587.7,2583.4
1705,1S,2578,2574.2,2570.2,2566.2,2562,2557.7
1710,1S,2552.3,2548.5,2544.6,2540.5,2536.3,2532
1715,1S,2526.6,2522.8,2518.9,2514.8,2510.7,2506.4
1720,1S,2501,2497.2,2493.2,2489.2,2485,2480.7
1725,1S,2475.3,2471.5,2467.6,2463.5,2459.3,2455
1730,1S,2449.6,2445.8,2441.9,2437.9,2433.7,2429.4
1735,1S,2424,2420.2,2416.2,2412.2,2408,2403.7
1740,1S,2398.3,2394.5,2390.6,2386.5,2382.3,2378
1745,1S,2372.6,2368.8,2364.9,2360.9,2356.7,2352.4
1750,1S,2347,2343.2,2339.3,2335.2,2331,2326.7
1755,1S,2321.3,2317.5,2313.6,2309.5,2305.3,2301
1760,1S,2295.7,2291.9,2287.9,2283.9,2279.7,2275.4
1765,1S,2270,2266.2,2262.3,2258.2,2254,2249.7
1770,1S,2244.3,2240.5,2236.6,2232.5,2228.3,2224
1775,1S,2218.7,2214.9,2210.9,2206.9,2202.7,2198.4
1780,1S,2193,2189.2,2185.3,2181.2,2177,2172.7
1785,1S,2167.3,2163.5,2159.6,2155.5,2151.3,2147
1790,1S,2141.7,2137.9,2133.9,2129.9,2125.7,2121.4
1795,1S,2116,2112.2,2108.3,2104.2,2100,2095.7
1800,1S,2090.3,2086.5,2082.6,2078.5,2074.3,2070
1805,1S,2064.7,2060.9,2056.9,2052.9,2048.7,2044.4
1810,1S,2039,2035.2,2031.3,2027.2,2023,2018.7
1815,1S,2013.3,2009.5,2005.6,2001.6,1997.4,1993.1
1820,1S,1987.7,1983.9,1980,1975.9,1971.8,1967.5
1825,1S,1962,1958.2,1954.3,1950.3,1946.2,1942
1830,1S,1936.4,1932.6,1928.7,1924.7,1920.7,1916.5
1835,1S,1910.8,1907,1903.2,1899.2,1895.2,1891.1
1840,1S,1885.3,1881.6,1877.7,1873.8,1869.8,1865.7
1845,1S,1859.9,1856.2,1852.4,1848.5,1844.5,1840.5
1850,1S,1834.6,1830.9,1827.1,1823.2,1819.3,1815.3
1855,1S,1809.3,1805.6,1801.9,1798.1,1794.1,1790.1
1860,1S,1784.2,1780.5,1776.8,1773,1769.1,1765.1
1865,1S,1759.1,1755.5,1751.7,1748,1744.1,1740.2
1870,1S,1734.1,1730.5,1726.8,1723,1719.2,1715.3
1875,1S,1709.2,1705.6,1701.9,1698.2,1694.4,1690.5
1880,1S,1684.3,1680.8,1677.2,1673.5,1669.7,1665.8
1885,1S,1659.6,1656.1,1652.5,1648.8,1645,1641.2
1890,1S,1634.9,1631.4,1627.9,1624.2,1620.5,1616.7
1895,1S,1610.4,1606.9,1603.3,1599.7,1596,1592.2
1900,1S,1585.9,1582.4,1578.9,1575.3,1571.6,1567.9
1905,1S,1561.4,1558,1554.5,1551,1547.3,1543.6
1910,1S,1537.1,1533.7,1530.3,1526.7,1523.1,1519.4
1915,1S,1512.9,1509.5,1506.1,1502.5,1498.9,1495.3
1920,1S,1488.7,1485.4,1482,1478.5,1474.9,1471.2
1925,1S,1464.6,1461.3,1457.9,1454.5,1450.9,1447.3
1930,1S,1440.6,1437.4,1434,1430.5,1427,1423.4
1935,1S,1416.7,1413.5,1410.1,1406.7,1403.2,1399.6
1940,1S,1392.9,1389.7,1386.4,1383,1379.5,1375.9
1945,1S,1369.2,1366,1362.7,1359.3,1355.9,1352.3
1950,1S,1345.5,1342.3,1339.1,1335.7,1332.3,1328.8
1955,1S,1321.9,1318.8,1315.5,1312.2,1308.8,1305.4
1960,1S,1298.4,1295.3,1292.1,1288.8,1285.4,1282
1965,1S,1275,1271.9,1268.7,1265.5,1262.1,1258.7
1970,1S,1251.7,1248.6,1245.5,1242.2,1238.9,1235.5
1975,1S,1228.5,1225.4,1222.3,1219.1,1215.8,1212.4
1980,1S,1205.3,1202.3,1199.2,1196,1192.7,1189.4
1985,1S,1182.2,1179.2,1176.2,1173,1169.8,1166.4
1990,1S,1159.2,1156.3,1153.2,1150.1,1146.9,1143.6
1995,1S,1136.3,1133.4,1130.4,1127.3,1124.1,1120.8
2000,1S,1113.5,1110.6,1107.6,1104.5,1101.4,1098.1
2005,1S,1090.8,1087.9,1084.9,1081.8,1078.7,1075.5
2010,1S,1068.1,1065.2,1062.3,1059.3,1056.2,1053
2015,1S,1045.5,1042.7,1039.8,1036.8,1033.7,1030.5
2020,1S,1023.1,1020.2,1017.3,1014.4,1011.3,1008.2
2025,1S,1000.6,997.9,995,992,989,985.9
2030,1S,978.3,975.6,972.7,969.8,966.8,963.7
2035,1S,956.1,953.3,950.5,947.6,944.7,941.6
2040,1S,933.9,931.2,928.4,925.6,922.6,919.6
2045,1S,911.9,909.2,906.4,903.6,900.6,897.7
2050,1S,889.9,887.2,884.5,881.7,878.8,875.8
2051,1S,885.5,882.8,880.1,877.3,874.4,871.4
2052,1S,881.1,878.4,875.7,872.9,870,867.1
2053,1S,876.7,874.1,871.3,868.5,865.7,862.7
2054,1S,872.3,869.7,867,864.2,861.3,858.4
2055,1S,868,865.3,862.6,859.8,857,854
2056,1S,863.6,861,858.3,855.5,852.6,849.7
2057,1S,859.2,856.6,853.9,851.1,848.3,845.3
2058,1S,854.9,852.2,849.5,846.8,843.9,841
2059,1S,850.5,847.9,845.2,842.4,839.6,836.7
2060,1S,846.1,843.5,840.8,838.1,835.2,832.3
2061,1S,841.8,839.2,836.5,833.7,830.9,828
2062,1S,837.4,834.8,832.2,829.4,826.6,823.7
2063,1S,833.1,830.5,827.8,825.1,822.3,819.4
2064,1S,828.8,826.2,823.5,820.8,817.9,815
2065,1S,824.4,821.8,819.2,816.4,813.6,810.7
2066,1S,820.1,817.5,814.8,812.1,809.3,806.4
2067,1S,815.7,813.2,810.5,807.8,805,802.1
2068,1S,811.4,808.8,806.2,803.5,800.7,797.8
2069,1S,807.1,804.5,801.9,799.2,796.4,793.5
2070,1S,802.8,800.2,797.6,794.8,792.1,789.2
2071,1S,798.4,795.9,793.3,790.5,787.8,784.9
2072,1S,794.1,791.6,788.9,786.2,783.5,780.6
2073,1S,789.8,787.3,784.6,781.9,779.2,776.3
2074,1S,785.5,783,780.3,777.7,774.9,772
2075,1S,781.2,778.7,776,773.4,770.6,767.8
2076,1S,776.9,774.4,771.8,769.1,766.3,763.5
2077,1S,772.6,770.1,767.5,764.8,762,759.2
2078,1S,768.3,765.8,763.2,760.5,757.8,754.9
2079,1S,764,761.5,758.9,756.2,753.5,750.7
2080,1S,759.7,757.2,754.6,752,749.2,746.4
2081,1S,755.4,752.9,750.3,747.7,745,742.2
2082,1S,751.1,748.6,746.1,743.4,740.7,737.9
2083,1S,746.9,744.4,741.8,739.1,736.4,733.6
2084,1S,742.6,740.1,737.5,734.9,732.2,729.4
2085,1S,738.3,735.8,733.3,730.6,727.9,725.1
2086,1S,734,731.6,729,726.4,723.7,720.9
2087,1S,729.8,727.3,724.7,722.1,719.4,716.7
2088,1S,725.5,723,720.5,717.9,715.2,712.4
2089,1S,721.2,718.8,716.2,713.6,710.9,708.2
2090,1S,717,714.5,712,709.4,706.7,704
2091,1S,712.7,710.3,707.7,705.1,702.5,699.7
2092,1S,708.5,706,703.5,700.9,698.2,695.5
2093,1S,704.2,701.8,699.3,696.7,694,691.3
2094,1S,700,697.6,695,692.5,689.8,687.1
2095,1S,695.7,693.3,690.8,688.2,685.6,682.8
2096,1S,691.5,689.1,686.6,684,681.4,678.6
2097,1S,687.3,684.9,682.4,679.8,677.1,674.4
2098,1S,683,680.6,678.1,675.6,672.9,670.2
2099,1S,678.8,676.4,673.9,671.4,668.7,666
2100,1S,674.6,672.2,669.7,667.2,664.5,661.8
2101,1S,670.4,668,665.5,663,660.3,657.6
2102,1S,666.2,663.8,661.3,658.7,656.1,653.4
2103,1S,661.9,659.6,657.1,654.6,651.9,649.3
2104,1S,657.7,655.3,652.9,650.4,647.8,645.1
2105,1S,653.5,651.1,648.7,646.2,643.6,640.9
2106,1S,649.3,646.9,644.5,642,639.4,636.7
2107,1S,645.1,642.8,640.3,637.8,635.2,632.5
2108,1S,640.9,638.6,636.1,633.6,631,628.4
2109,1S,636.7,634.4,631.9,629.4,626.9,624.2
2110,1S,632.5,630.2,627.8,625.3,622.7,620
2111,1S,628.4,626,623.6,621.1,618.5,615.9
2112,1S,624.2,621.8,619.4,616.9,614.4,611.7
2113,1S,620,617.7,615.2,612.8,610.2,607.6
2114,1S,615.8,613.5,611.1,608.6,606,603.4
2115,1S,611.6,609.3,606.9,604.4,601.9,599.3
2116,1S,607.5,605.1,602.8,600.3,597.7,595.1
2117,1S,603.3,601,598.6,596.1,593.6,591
2118,1S,599.1,596.8,594.4,592,589.5,586.8
2119,1S,595,592.7,590.3,587.8,585.3,582.7
2120,1S,590.8,588.5,586.1,583.7,581.2,578.6
2121,1S,586.7,584.4,582,579.6,577,574.5
2122,1S,582.5,580.2,577.9,575.4,572.9,570.3
2123,1S,578.4,576.1,573.7,571.3,568.8,566.2
2124,1S,574.2,571.9,569.6,567.2,564.7,562.1
2125,1S,570.1,567.8,565.5,563,560.5,558
2126,1S,566,563.7,561.3,558.9,556.4,553.9
2127,1S,561.8,559.6,557.2,554.8,552.3,549.8
2128,1S,557.7,555.4,553.1,550.7,548.2,545.7
2129,1S,553.6,551.3,549,546.6,544.1,541.6
2130,1S,549.4,547.2,544.9,542.5,540,537.5
2131,1S,545.3,543.1,540.8,538.4,535.9,533.4
2132,1S,541.2,539,536.7,534.3,531.8,529.3
2133,1S,537.1,534.9,532.5,530.2,527.7,525.2
2134,1S,533,530.8,528.4,526.1,523.6,521.1
2135,1S,528.9,526.6,524.4,522,519.5,517
2136,1S,524.8,522.6,520.3,517.9,515.5,513
2137,1S,520.7,518.5,516.2,513.8,511.4,508.9
2138,1S,516.6,514.4,512.1,509.7,507.3,504.8
2139,1S,512.5,510.3,508,505.7,503.2,500.7
2140,1S,508.4,506.2,503.9,501.6,499.2,496.7
2141,1S,504.3,502.1,499.8,497.5,495.1,492.6
2142,1S,500.2,498,495.8,493.4,491,488.6
2143,1S,496.1,494,491.7,489.4,487,484.5
2144,1S,492.1,489.9,487.6,485.3,482.9,480.5
2145,1S,488,485.8,483.6,481.3,478.9,476.4
2146,1S,483.9,481.8,479.5,477.2,474.8,472.4
2147,1S,479.9,477.7,475.5,473.2,470.8,468.3
2148,1S,475.8,473.6,471.4,469.1,466.7,464.3
2149,1S,471.7,469.6,467.4,465.1,462.7,460.3
2150,1S,467.7,465.5,463.3,461,458.7,456.2
2151,1S,463.6,461.5,459.3,457,454.6,452.2
2152,1S,459.6,457.4,455.2,452.9,450.6,448.2
2153,1S,455.5,453.4,451.2,448.9,446.6,444.2
2154,1S,451.5,449.4,447.2,444.9,442.5,440.1
2155,1S,447.4,445.3,443.1,440.9,438.5,436.1
2156,1S,443.4,441.3,439.1,436.8,434.5,432.1
2157,1S,439.4,437.3,435.1,432.8,430.5,428.1
2158,1S,435.3,433.2,431.1,428.8,426.5,424.1
2159,1S,431.3,429.2,427,424.8,422.5,420.1
2160,1S,427.3,425.2,423,420.8,418.5,416.1
2161,1S,423.3,421.2,419,416.8,414.5,412.1
2162,1S,419.3,417.2,415,412.8,410.5,408.1
2163,1S,415.2,413.2,411,408.8,406.5,404.1
2164,1S,411.2,409.2,407,404.8,402.5,400.2
2165,1S,407.2,405.2,403,400.8,398.5,396.2
2166,1S,403.2,401.2,399,396.8,394.5,392.2
2167,1S,399.2,397.2,395,392.8,390.6,388.2
2168,1S,395.2,393.2,391.1,388.9,386.6,384.3
2169,1S,391.2,389.2,387.1,384.9,382.6,380.3
2170,1S,387.2,385.2,383.1,380.9,378.6,376.3
2171,1S,383.3,381.2,379.1,376.9,374.7,372.4
2172,1S,379.3,377.2,375.1,373,370.7,368.4
2173,1S,375.3,373.3,371.2,369,366.8,364.5
2174,1S,371.3,369.3,367.2,365,362.8,360.5
2175,1S,367.4,365.3,363.2,361.1,358.9,356.6
2176,1S,363.4,361.4,359.3,357.1,354.9,352.6
2177,1S,359.4,357.4,355.3,353.2,351,348.7
2178,1S,355.5,353.4,351.4,349.2,347,344.7
2179,1S,351.5,349.5,347.4,345.3,343.1,340.8
2180,1S,347.5,345.5,343.5,341.3,339.1,336.9
2181,1S,343.6,341.6,339.5,337.4,335.2,332.9
2182,1S,339.6,337.7,335.6,333.5,331.3,329
2183,1S,335.7,333.7,331.7,329.5,327.4,325.1
2184,1S,331.7,329.8,327.7,325.6,323.4,321.2
2185,1S,327.8,325.8,323.8,321.7,319.5,317.3
2186,1S,323.9,321.9,319.9,317.8,315.6,313.4
2187,1S,319.9,318,316,313.9,311.7,309.5
2188,1S,316,314.1,312,309.9,307.8,305.6
2189,1S,312.1,310.1,308.1,306,303.9,301.7
2190,1S,308.2,306.2,304.2,302.1,300,297.8
2191,1S,304.2,302.3,300.3,298.2,296.1,293.9
2192,1S,300.3,298.4,296.4,294.3,292.2,290
2193,1S,296.4,294.5,292.5,290.4,288.3,286.1
2194,1S,292.5,290.6,288.6,286.5,284.4,282.2
2195,1S,288.6,286.7,284.7,282.6,280.5,278.3
2196,1S,284.7,282.8,280.8,278.8,276.6,274.5
2197,1S,280.8,278.9,276.9,274.9,272.8,270.6
2198,1S,276.9,275,273,271,268.9,266.7
2199,1S,273,271.1,269.1,267.1,265,262.8
2200,1S,269.1,267.2,265.3,263.2,261.1,259
2201,1S,265.2,263.3,261.4,259.4,257.3,255.1
2202,1S,261.3,259.5,257.5,255.5,253.4,251.3
2203,1S,257.5,255.6,253.7,251.6,249.6,247.4
2204,1S,253.6,251.7,249.8,247.8,245.7,243.6
2205,1S,249.7,247.9,245.9,243.9,241.9,239.7
2206,1S,245.9,244,242.1,240.1,238,235.9
2207,1S,242,240.1,238.2,236.2,234.2,232
2208,1S,238.1,236.3,234.4,232.4,230.3,228.2
2209,1S,234.3,232.4,230.5,228.5,226.5,224.4
2210,1S,230.4,228.6,226.7,224.7,222.6,220.5
2211,1S,226.6,224.7,222.8,220.9,218.8,216.7
2212,1S,222.7,220.9,219,217,215,212.9
2213,1S,218.9,217,215.1,213.2,211.2,209.1
2214,1S,215,213.2,211.3,209.4,207.3,205.2
2215,1S,211.2,209.4,207.5,205.5,203.5,201.4
2216,1S,207.3,205.5,203.7,201.7,199.7,197.6
2217,1S,203.5,201.7,199.8,197.9,195.9,193.8
2218,1S,199.7,197.9,196,194.1,192.1,190
2219,1S,195.9,194.1,192.2,190.3,188.3,186.2
2220,1S,192,190.2,188.4,186.5,184.5,182.4
2221,1S,188.2,186.4,184.6,182.7,180.7,178.6
2222,1S,184.4,182.6,180.8,178.9,176.9,174.8
2223,1S,180.6,178.8,177,175.1,173.1,171.1
2224,1S,176.8,175,173.2,171.3,169.3,167.3
2225,1S,173,171.2,169.4,167.5,165.5,163.5
2226,1S,169.2,167.4,165.6,163.7,161.7,159.7
2227,1S,165.4,163.6,161.8,159.9,158,155.9
2228,1S,161.6,159.8,158,156.1,154.2,152.2
2229,1S,157.8,156,154.2,152.4,150.4,148.4
2230,1S,154,152.3,150.5,148.6,146.6,144.6
2231,1S,150.2,148.5,146.7,144.8,142.9,140.9
2232,1S,146.4,144.7,142.9,141,139.1,137.1
2233,1S,142.6,140.9,139.1,137.3,135.4,133.4
2234,1S,138.9,137.2,135.4,133.5,131.6,129.6
2235,1S,135.1,133.4,131.6,129.8,127.9,125.9
2236,1S,131.3,129.6,127.9,126,124.1,122.1
2237,1S,127.6,125.9,124.1,122.3,120.4,118.4
2238,1S,123.8,122.1,120.3,118.5,116.6,114.7
2239,1S,120,118.4,116.6,114.8,112.9,110.9
2240,1S,116.3,114.6,112.9,111,109.2,107.2
2241,1S,112.5,110.9,109.1,107.3,105.4,103.5
2242,1S,108.8,107.1,105.4,103.6,101.7,99.9
2243,1S,105,103.4,101.6,99.8,98,96.3
2244,1S,101.3,99.6,97.9,96.1,94.2,92.7
2245,1S,97.6,95.9,94.2,92.4,90.5,89.2
2246,1S,93.8,92.2,90.5,88.7,86.8,85.7
2247,1S,90.1,88.4,86.7,84.9,83.1,82.3
2248,1S,86.4,84.7,83,81.2,79.4,78.9
2249,1S,82.6,81,79.3,77.5,75.7,75.5
2250,1S,78.9,77.3,75.6,73.8,72.2,72.2
2251,1S,75.2,73.6,71.9,70.1,68.6,68.9
2252,1S,71.5,69.9,68.2,66.4,65.1,65.8
2253,1S,67.8,66.2,64.5,62.7,61.7,62.7
2254,1S,64.1,62.4,60.8,59,58.3,59.6
2255,1S,60.4,58.7,57.1,55.3,55,56.6
2256,1S,56.7,55.1,53.4,51.7,51.7,53.5
2257,1S,53,51.4,49.7,48.1,48.6,50.7
2258,1S,49.3,47.7,46,44.6,45.5,47.9
2259,1S,45.6,44,42.3,41.1,42.5,45.1
2260,1S,41.9,40.3,38.7,37.8,39.5,42.4
2261,1S,38.2,36.6,35,34.5,36.7,39.7
2262,1S,34.5,32.9,31.3,31.4,33.9,37.2
2263,1S,30.8,29.3,27.6,28.4,31.2,34.7
2264,1S,27.2,25.6,24,25.4,28.6,32.3
2265,1S,23.5,21.9,20.6,22.6,26.1,30
2266,1S,19.8,18.3,17.3,20,23.7,27.7
2267,1S,16.3,14.6,14.2,17.5,21.4,25.6
2268,1S,13.2,10.9,11.3,15.1,19.2,23.4
2269,1S,10.4,7.3,8.8,12.9,17.1,21.4
